OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
334006,596907,260,2024-02-22,2024-02-22,EUR
334007,560509,999999,2024-02-22,2024-02-25,EUR
334008,146112,999999,2024-02-22,2024-02-25,AUD
334009,1790752,999999,2024-02-22,2024-02-26,USD
334100,564600,999999,2024-02-23,2024-02-28,EUR
334101,1479580,650,2024-02-23,2024-02-23,USD
334102,1184707,420,2024-02-23,2024-02-23,GBP
334103,2072486,999999,2024-02-23,2024-02-26,USD
334104,2091905,480,2024-02-23,2024-02-23,USD
334105,1931839,585,2024-02-23,2024-02-23,USD
334200,1882370,610,2024-02-24,2024-02-24,USD
334201,1451677,999999,2024-02-24,2024-02-28,USD
334202,452908,220,2024-02-24,2024-02-24,EUR
334203,538786,999999,2024-02-24,2024-02-27,EUR
334204,137043,999999,2024-02-24,2024-02-25,AUD
334205,1101062,360,2024-02-24,2024-02-24,GBP
334206,1214542,670,2024-02-24,2024-02-24,USD
334207,806103,999999,2024-02-24,2024-02-28,EUR
334208,646955,999999,2024-02-24,2024-02-25,EUR
334209,1297006,999999,2024-02-24,2024-02-26,USD
334210,1169490,999999,2024-02-24,2024-02-25,GBP
334400,438742,999999,2024-02-26,2024-02-28,EUR
334401,1237896,999999,2024-02-26,2024-03-02,USD
334402,510529,260,2024-02-26,2024-02-26,EUR
334403,2032921,660,2024-02-26,2024-02-26,USD
334500,52079,50,2024-02-27,2024-02-27,AUD
334501,1471601,590,2024-02-27,2024-02-27,USD
334502,119683,999999,2024-02-27,2024-02-29,AUD
334503,433921,999999,2024-02-27,2024-02-28,EUR
334600,1700366,650,2024-02-28,2024-02-28,USD
334601,922837,999999,2024-02-28,2024-03-03,GBP
334602,1522270,999999,2024-02-28,2024-03-02,USD
334603,1715321,560,2024-02-28,2024-02-28,USD
334604,595281,255,2024-02-28,2024-02-28,EUR
334700,941985,999999,2024-02-29,2024-03-02,GBP
334701,1757157,480,2024-02-29,2024-02-29,USD
334702,1225065,999999,2024-02-29,2024-03-02,USD
334703,1557115,999999,2024-02-29,2024-03-02,USD
334704,2077239,650,2024-02-29,2024-02-29,USD
334800,252833,999999,2024-03-01,2024-03-02,CAD
334801,1419644,470,2024-03-01,2024-03-01,USD
334802,1292220,670,2024-03-01,2024-03-01,USD
334900,1694672,999999,2024-03-02,2024-03-05,USD
334901,2098628,999999,2024-03-02,2024-03-06,USD
334902,2094420,550,2024-03-02,2024-03-02,USD
334903,1414602,999999,2024-03-02,2024-03-05,USD
334904,505436,255,2024-03-02,2024-03-02,EUR
335100,209267,90,2024-03-04,2024-03-04,CAD
335101,920802,390,2024-03-04,2024-03-04,GBP
335200,2070457,999999,2024-03-05,2024-03-08,USD
335201,1750647,999999,2024-03-05,2024-03-09,USD
335202,524846,999999,2024-03-05,2024-03-08,EUR
335300,1440252,530,2024-03-06,2024-03-06,USD
335301,775975,300,2024-03-06,2024-03-06,EUR
335302,238572,90,2024-03-06,2024-03-06,CAD
335303,589738,999999,2024-03-06,2024-03-09,EUR
335400,567762,999999,2024-03-07,2024-03-10,EUR
335401,2088427,999999,2024-03-07,2024-03-11,USD
335402,850269,999999,2024-03-07,2024-03-11,EUR
335403,357985,999999,2024-03-07,2024-03-10,CAD
335500,1673218,450,2024-03-08,2024-03-08,USD
335501,1809253,490,2024-03-08,2024-03-08,USD
335502,478753,220,2024-03-08,2024-03-08,EUR
335600,1251704,999999,2024-03-09,2024-03-10,USD
335601,1882976,500,2024-03-09,2024-03-09,USD
335602,67370,35,2024-03-09,2024-03-09,AUD
335603,635679,999999,2024-03-09,2024-03-11,EUR
335604,984426,999999,2024-03-09,2024-03-13,GBP
335800,301950,100,2024-03-11,2024-03-11,CAD
335801,1401,50,2024-03-11,2024-03-11,AUD
335900,1685766,999999,2024-03-12,2024-03-16,USD
335901,173287,50,2024-03-12,2024-03-12,AUD
336000,712047,290,2024-03-13,2024-03-13,EUR
336001,1864954,999999,2024-03-13,2024-03-17,USD
336002,134205,35,2024-03-13,2024-03-13,AUD
336100,307983,999999,2024-03-14,2024-03-19,CAD
336101,1814357,999999,2024-03-14,2024-03-16,USD
336102,265425,100,2024-03-14,2024-03-14,CAD
336200,1305380,490,2024-03-15,2024-03-15,USD
336201,215846,74,2024-03-15,2024-03-15,CAD
336300,1994937,999999,2024-03-16,2024-03-17,USD
336301,1475541,999999,2024-03-16,2024-03-19,USD
336302,1852418,999999,2024-03-16,2024-03-18,USD
336303,1907794,999999,2024-03-16,2024-03-18,USD
336500,1331057,999999,2024-03-18,2024-03-22,USD
336600,1914304,480,2024-03-19,2024-03-19,USD
336700,664347,999999,2024-03-20,2024-03-24,EUR
336701,877532,330,2024-03-20,2024-03-20,EUR
336800,346470,999999,2024-03-21,2024-03-25,CAD
336801,1266778,430,2024-03-21,2024-03-21,USD
337000,740774,300,2024-03-23,2024-03-23,EUR
337001,859583,340,2024-03-23,2024-03-23,EUR
339100,292902,999999,2024-04-13,2024-04-16,CAD
339500,1264657,440,2024-04-17,2024-04-17,USD
339600,1746321,999999,2024-04-18,2024-04-22,USD
339700,433376,220,2024-04-19,2024-04-19,EUR
339800,101595,999999,2024-04-20,2024-04-23,AUD
339801,1899020,670,2024-04-20,2024-04-20,USD
