Date,FromCurrency,ToCurrency,Exchange
2020-05-31,EUR,CAD,1.528
2020-05-31,EUR,EUR,1.0
2020-05-31,EUR,GBP,0.90088
2020-05-31,EUR,USD,1.1136
2020-05-31,GBP,AUD,1.85163
2020-05-31,GBP,CAD,1.69612
2020-05-31,GBP,EUR,1.11003
2020-05-31,GBP,GBP,1.00000
2020-05-31,GBP,USD,1.23612
2020-05-31,USD,AUD,1.49793
2020-05-31,USD,CAD,1.37213
2020-05-31,USD,EUR,0.89799
2020-05-31,USD,GBP,0.80898
2020-05-31,USD,USD,1.00000
2020-06-01,AUD,AUD,1.00000
2020-06-01,AUD,CAD,0.92358
2020-06-01,AUD,EUR,0.60650
2020-06-01,AUD,GBP,0.54387
2020-06-01,AUD,USD,0.67419
2020-06-01,CAD,AUD,1.08274
2020-06-01,CAD,CAD,1.00000
2020-06-01,CAD,EUR,0.65669
2020-06-01,CAD,GBP,0.58887
2020-06-01,CAD,USD,0.72997
2020-06-01,EUR,AUD,1.6488
2020-06-01,EUR,CAD,1.5228
2020-06-01,EUR,EUR,1.0
2020-06-01,EUR,GBP,0.89673
2020-06-01,EUR,USD,1.1116
2020-06-01,GBP,AUD,1.83868
2020-06-01,GBP,CAD,1.69817
2020-06-01,GBP,EUR,1.11516
2020-06-01,GBP,GBP,1.00000
2020-06-01,GBP,USD,1.23962
2020-06-01,USD,AUD,1.48327
2020-06-01,USD,CAD,1.36992
2020-06-01,USD,EUR,0.89960
2020-06-01,USD,GBP,0.80670
2020-06-01,USD,USD,1.00000
2020-06-02,AUD,AUD,1.00000
2020-06-02,AUD,CAD,0.92618
2020-06-02,AUD,EUR,0.61312
2020-06-02,AUD,GBP,0.54619
2020-06-02,AUD,USD,0.68510
2020-06-02,CAD,AUD,1.07970
2020-06-02,CAD,CAD,1.00000
2020-06-02,CAD,EUR,0.66199
2020-06-02,CAD,GBP,0.58972
2020-06-02,CAD,USD,0.73971
2020-06-02,EUR,AUD,1.631
2020-06-02,EUR,CAD,1.5106
2020-06-02,EUR,EUR,1.0
2020-06-02,EUR,GBP,0.89083
2020-06-02,EUR,USD,1.1174
2020-06-02,GBP,AUD,1.83088
2020-06-02,GBP,CAD,1.69572
2020-06-02,GBP,EUR,1.12255
2020-06-02,GBP,GBP,1.00000
2020-06-02,GBP,USD,1.25434
2020-06-02,USD,AUD,1.45964
2020-06-02,USD,CAD,1.35189
2020-06-02,USD,EUR,0.89493
2020-06-02,USD,GBP,0.79723
2020-06-02,USD,USD,1.00000
2020-06-03,AUD,AUD,1.00000
2020-06-03,AUD,CAD,0.93200
2020-06-03,AUD,EUR,0.61425
2020-06-03,AUD,GBP,0.54708
2020-06-03,AUD,USD,0.68759
2020-06-03,CAD,AUD,1.07296
2020-06-03,CAD,CAD,1.00000
2020-06-03,CAD,EUR,0.65907
2020-06-03,CAD,GBP,0.58700
2020-06-03,CAD,USD,0.73776
2020-06-03,EUR,AUD,1.628
2020-06-03,EUR,CAD,1.5173
2020-06-03,EUR,EUR,1.0
2020-06-03,EUR,GBP,0.89065
2020-06-03,EUR,USD,1.1194
2020-06-03,GBP,AUD,1.82788
2020-06-03,GBP,CAD,1.70359
2020-06-03,GBP,EUR,1.12278
2020-06-03,GBP,GBP,1.00000
2020-06-03,GBP,USD,1.25683
2020-06-03,USD,AUD,1.45435
2020-06-03,USD,CAD,1.35546
2020-06-03,USD,EUR,0.89334
2020-06-03,USD,GBP,0.79565
2020-06-03,USD,USD,1.00000
2020-06-04,AUD,AUD,1.00000
2020-06-04,AUD,CAD,0.93407
2020-06-04,AUD,EUR,0.61440
2020-06-04,AUD,GBP,0.55103
2020-06-04,AUD,USD,0.69120
2020-06-04,CAD,AUD,1.07058
2020-06-04,CAD,CAD,1.00000
2020-06-04,CAD,EUR,0.65776
2020-06-04,CAD,GBP,0.58992
2020-06-04,CAD,USD,0.73999
2020-06-04,EUR,AUD,1.6276
2020-06-04,EUR,CAD,1.5203
2020-06-04,EUR,EUR,1.0
2020-06-04,EUR,GBP,0.89685
2020-06-04,EUR,USD,1.125
2020-06-04,GBP,AUD,1.81480
2020-06-04,GBP,CAD,1.69516
2020-06-04,GBP,EUR,1.11501
2020-06-04,GBP,GBP,1.00000
2020-06-04,GBP,USD,1.25439
2020-06-04,USD,AUD,1.44676
2020-06-04,USD,CAD,1.35138
2020-06-04,USD,EUR,0.88889
2020-06-04,USD,GBP,0.79720
2020-06-04,USD,USD,1.00000
2020-06-05,AUD,AUD,1.00000
2020-06-05,AUD,CAD,0.93899
2020-06-05,AUD,EUR,0.61626
2020-06-05,AUD,GBP,0.55123
2020-06-05,AUD,USD,0.69822
2020-06-05,CAD,AUD,1.06497
2020-06-05,CAD,CAD,1.00000
2020-06-05,CAD,EUR,0.65630
2020-06-05,CAD,GBP,0.58704
2020-06-05,CAD,USD,0.74358
2020-06-05,EUR,AUD,1.6227
2020-06-05,EUR,CAD,1.5237
2020-06-05,EUR,EUR,1.0
2020-06-05,EUR,GBP,0.89448
2020-06-05,EUR,USD,1.133
2020-06-05,GBP,AUD,1.81413
2020-06-05,GBP,CAD,1.70345
2020-06-05,GBP,EUR,1.11797
2020-06-05,GBP,GBP,1.00000
2020-06-05,GBP,USD,1.26666
2020-06-05,USD,AUD,1.43222
2020-06-05,USD,CAD,1.34484
2020-06-05,USD,EUR,0.88261
2020-06-05,USD,GBP,0.78948
2020-06-05,USD,USD,1.00000
2020-06-06,AUD,AUD,1.00000
2020-06-06,AUD,CAD,0.93899
2020-06-06,AUD,EUR,0.61626
2020-06-06,AUD,GBP,0.55123
2020-06-06,AUD,USD,0.69822
2020-06-06,CAD,AUD,1.06497
2020-06-06,CAD,CAD,1.00000
2020-06-06,CAD,EUR,0.65630
2020-06-06,CAD,GBP,0.58704
2020-06-06,CAD,USD,0.74358
2020-06-06,EUR,AUD,1.6227
2020-06-06,EUR,CAD,1.5237
2020-06-06,EUR,EUR,1.0
2020-06-06,EUR,GBP,0.89448
2020-06-06,EUR,USD,1.133
2020-06-06,GBP,AUD,1.81413
2020-06-06,GBP,CAD,1.70345
2020-06-06,GBP,EUR,1.11797
2020-06-06,GBP,GBP,1.00000
2020-06-06,GBP,USD,1.26666
2020-06-06,USD,AUD,1.43222
2020-06-06,USD,CAD,1.34484
2020-06-06,USD,EUR,0.88261
2020-06-06,USD,GBP,0.78948
2020-06-06,USD,USD,1.00000
2020-06-07,AUD,AUD,1.00000
2020-06-07,AUD,CAD,0.93899
2020-06-07,AUD,EUR,0.61626
2020-06-07,AUD,GBP,0.55123
2020-06-07,AUD,USD,0.69822
2020-06-07,CAD,AUD,1.06497
2020-06-07,CAD,CAD,1.00000
2020-06-07,CAD,EUR,0.65630
2020-06-07,CAD,GBP,0.58704
2020-06-07,CAD,USD,0.74358
2020-06-07,EUR,AUD,1.6227
2020-06-07,EUR,CAD,1.5237
2020-06-07,EUR,EUR,1.0
2020-06-07,EUR,GBP,0.89448
2020-06-07,EUR,USD,1.133
2020-06-07,GBP,AUD,1.81413
2020-06-07,GBP,CAD,1.70345
2020-06-07,GBP,EUR,1.11797
2020-06-07,GBP,GBP,1.00000
2020-06-07,GBP,USD,1.26666
2020-06-07,USD,AUD,1.43222
2020-06-07,USD,CAD,1.34484
2020-06-07,USD,EUR,0.88261
2020-06-07,USD,GBP,0.78948
2020-06-07,USD,USD,1.00000
2020-06-08,AUD,AUD,1.00000
2020-06-08,AUD,CAD,0.93625
2020-06-08,AUD,EUR,0.61897
2020-06-08,AUD,GBP,0.55195
2020-06-08,AUD,USD,0.69850
2020-06-08,CAD,AUD,1.06809
2020-06-08,CAD,CAD,1.00000
2020-06-08,CAD,EUR,0.66111
2020-06-08,CAD,GBP,0.58953
2020-06-08,CAD,USD,0.74607
2020-06-08,EUR,AUD,1.6156
2020-06-08,EUR,CAD,1.5126
2020-06-08,EUR,EUR,1.0
2020-06-08,EUR,GBP,0.89173
2020-06-08,EUR,USD,1.1285
2020-06-08,GBP,AUD,1.81176
2020-06-08,GBP,CAD,1.69625
2020-06-08,GBP,EUR,1.12142
2020-06-08,GBP,GBP,1.00000
2020-06-08,GBP,USD,1.26552
2020-06-08,USD,AUD,1.43163
2020-06-08,USD,CAD,1.34036
2020-06-08,USD,EUR,0.88613
2020-06-08,USD,GBP,0.79019
2020-06-08,USD,USD,1.00000
2020-06-09,AUD,AUD,1.00000
2020-06-09,AUD,CAD,0.93361
2020-06-09,AUD,EUR,0.61474
2020-06-09,AUD,GBP,0.54786
2020-06-09,AUD,USD,0.69429
2020-06-09,CAD,AUD,1.07111
2020-06-09,CAD,CAD,1.00000
2020-06-09,CAD,EUR,0.65846
2020-06-09,CAD,GBP,0.58682
2020-06-09,CAD,USD,0.74366
2020-06-09,EUR,AUD,1.6267
2020-06-09,EUR,CAD,1.5187
2020-06-09,EUR,EUR,1.0
2020-06-09,EUR,GBP,0.8912
2020-06-09,EUR,USD,1.1294
2020-06-09,GBP,AUD,1.82529
2020-06-09,GBP,CAD,1.70411
2020-06-09,GBP,EUR,1.12208
2020-06-09,GBP,GBP,1.00000
2020-06-09,GBP,USD,1.26728
2020-06-09,USD,AUD,1.44032
2020-06-09,USD,CAD,1.34470
2020-06-09,USD,EUR,0.88543
2020-06-09,USD,GBP,0.78909
2020-06-09,USD,USD,1.00000
2020-06-10,AUD,AUD,1.00000
2020-06-10,AUD,CAD,0.93884
2020-06-10,AUD,EUR,0.61652
2020-06-10,AUD,GBP,0.54848
2020-06-10,AUD,USD,0.70129
2020-06-10,CAD,AUD,1.06514
2020-06-10,CAD,CAD,1.00000
2020-06-10,CAD,EUR,0.65669
2020-06-10,CAD,GBP,0.58421
2020-06-10,CAD,USD,0.74698
2020-06-10,EUR,AUD,1.622
2020-06-10,EUR,CAD,1.5228
2020-06-10,EUR,EUR,1.0
2020-06-10,EUR,GBP,0.88963
2020-06-10,EUR,USD,1.1375
2020-06-10,GBP,AUD,1.82323
2020-06-10,GBP,CAD,1.71172
2020-06-10,GBP,EUR,1.12406
2020-06-10,GBP,GBP,1.00000
2020-06-10,GBP,USD,1.27862
2020-06-10,USD,AUD,1.42593
2020-06-10,USD,CAD,1.33873
2020-06-10,USD,EUR,0.87912
2020-06-10,USD,GBP,0.78209
2020-06-10,USD,USD,1.00000
2020-06-11,AUD,AUD,1.00000
2020-06-11,AUD,CAD,0.93301
2020-06-11,AUD,EUR,0.60898
2020-06-11,AUD,GBP,0.54604
2020-06-11,AUD,USD,0.69107
2020-06-11,CAD,AUD,1.07180
2020-06-11,CAD,CAD,1.00000
2020-06-11,CAD,EUR,0.65270
2020-06-11,CAD,GBP,0.58524
2020-06-11,CAD,USD,0.74068
2020-06-11,EUR,AUD,1.6421
2020-06-11,EUR,CAD,1.5321
2020-06-11,EUR,EUR,1.0
2020-06-11,EUR,GBP,0.89665
2020-06-11,EUR,USD,1.1348
2020-06-11,GBP,AUD,1.83137
2020-06-11,GBP,CAD,1.70869
2020-06-11,GBP,EUR,1.11526
2020-06-11,GBP,GBP,1.00000
2020-06-11,GBP,USD,1.26560
2020-06-11,USD,AUD,1.44704
2020-06-11,USD,CAD,1.35011
2020-06-11,USD,EUR,0.88121
2020-06-11,USD,GBP,0.79014
2020-06-11,USD,USD,1.00000
2020-06-12,AUD,AUD,1.00000
2020-06-12,AUD,CAD,0.93312
2020-06-12,AUD,EUR,0.60801
2020-06-12,AUD,GBP,0.54510
2020-06-12,AUD,USD,0.68730
2020-06-12,CAD,AUD,1.07168
2020-06-12,CAD,CAD,1.00000
2020-06-12,CAD,EUR,0.65159
2020-06-12,CAD,GBP,0.58417
2020-06-12,CAD,USD,0.73656
2020-06-12,EUR,AUD,1.6447
2020-06-12,EUR,CAD,1.5347
2020-06-12,EUR,EUR,1.0
2020-06-12,EUR,GBP,0.89653
2020-06-12,EUR,USD,1.1304
2020-06-12,GBP,AUD,1.83452
2020-06-12,GBP,CAD,1.71182
2020-06-12,GBP,EUR,1.11541
2020-06-12,GBP,GBP,1.00000
2020-06-12,GBP,USD,1.26086
2020-06-12,USD,AUD,1.45497
2020-06-12,USD,CAD,1.35766
2020-06-12,USD,EUR,0.88464
2020-06-12,USD,GBP,0.79311
2020-06-12,USD,USD,1.00000
2020-06-13,AUD,AUD,1.00000
2020-06-13,AUD,CAD,0.93312
2020-06-13,AUD,EUR,0.60801
2020-06-13,AUD,GBP,0.54510
2020-06-13,AUD,USD,0.68730
2020-06-13,CAD,AUD,1.07168
2020-06-13,CAD,CAD,1.00000
2020-06-13,CAD,EUR,0.65159
2020-06-13,CAD,GBP,0.58417
2020-06-13,CAD,USD,0.73656
2020-06-13,EUR,AUD,1.6447
2020-06-13,EUR,CAD,1.5347
2020-06-13,EUR,EUR,1.0
2020-06-13,EUR,GBP,0.89653
2020-06-13,EUR,USD,1.1304
2020-06-13,GBP,AUD,1.83452
2020-06-13,GBP,CAD,1.71182
2020-06-13,GBP,EUR,1.11541
2020-06-13,GBP,GBP,1.00000
2020-06-13,GBP,USD,1.26086
2020-06-13,USD,AUD,1.45497
2020-06-13,USD,CAD,1.35766
2020-06-13,USD,EUR,0.88464
2020-06-13,USD,GBP,0.79311
2020-06-13,USD,USD,1.00000
2020-06-14,AUD,AUD,1.00000
2020-06-14,AUD,CAD,0.93312
2020-06-14,AUD,EUR,0.60801
2020-06-14,AUD,GBP,0.54510
2020-06-14,AUD,USD,0.68730
2020-06-14,CAD,AUD,1.07168
2020-06-14,CAD,CAD,1.00000
2020-06-14,CAD,EUR,0.65159
2020-06-14,CAD,GBP,0.58417
2020-06-14,CAD,USD,0.73656
2020-06-14,EUR,AUD,1.6447
2020-06-14,EUR,CAD,1.5347
2020-06-14,EUR,EUR,1.0
2020-06-14,EUR,GBP,0.89653
2020-06-14,EUR,USD,1.1304
2020-06-14,GBP,AUD,1.83452
2020-06-14,GBP,CAD,1.71182
2020-06-14,GBP,EUR,1.11541
2020-06-14,GBP,GBP,1.00000
2020-06-14,GBP,USD,1.26086
2020-06-14,USD,AUD,1.45497
2020-06-14,USD,CAD,1.35766
2020-06-14,USD,EUR,0.88464
2020-06-14,USD,GBP,0.79311
2020-06-14,USD,USD,1.00000
2020-06-15,AUD,AUD,1.00000
2020-06-15,AUD,CAD,0.93117
2020-06-15,AUD,EUR,0.60694
2020-06-15,AUD,GBP,0.54411
2020-06-15,AUD,USD,0.68299
2020-06-15,CAD,AUD,1.07391
2020-06-15,CAD,CAD,1.00000
2020-06-15,CAD,EUR,0.65181
2020-06-15,CAD,GBP,0.58433
2020-06-15,CAD,USD,0.73348
2020-06-15,EUR,AUD,1.6476
2020-06-15,EUR,CAD,1.5342
2020-06-15,EUR,EUR,1.0
2020-06-15,EUR,GBP,0.89648
2020-06-15,EUR,USD,1.1253
2020-06-15,GBP,AUD,1.83785
2020-06-15,GBP,CAD,1.71136
2020-06-15,GBP,EUR,1.11547
2020-06-15,GBP,GBP,1.00000
2020-06-15,GBP,USD,1.25524
2020-06-15,USD,AUD,1.46414
2020-06-15,USD,CAD,1.36337
2020-06-15,USD,EUR,0.88865
2020-06-15,USD,GBP,0.79666
2020-06-15,USD,USD,1.00000
2020-06-16,AUD,AUD,1.00000
2020-06-16,AUD,CAD,0.93850
2020-06-16,AUD,EUR,0.61259
2020-06-16,AUD,GBP,0.54748
2020-06-16,AUD,USD,0.69272
2020-06-16,CAD,AUD,1.06554
2020-06-16,CAD,CAD,1.00000
2020-06-16,CAD,EUR,0.65274
2020-06-16,CAD,GBP,0.58336
2020-06-16,CAD,USD,0.73812
2020-06-16,EUR,AUD,1.6324
2020-06-16,EUR,CAD,1.532
2020-06-16,EUR,EUR,1.0
2020-06-16,EUR,GBP,0.8937
2020-06-16,EUR,USD,1.1308
2020-06-16,GBP,AUD,1.82656
2020-06-16,GBP,CAD,1.71422
2020-06-16,GBP,EUR,1.11894
2020-06-16,GBP,GBP,1.00000
2020-06-16,GBP,USD,1.26530
2020-06-16,USD,AUD,1.44358
2020-06-16,USD,CAD,1.35479
2020-06-16,USD,EUR,0.88433
2020-06-16,USD,GBP,0.79033
2020-06-16,USD,USD,1.00000
2020-06-17,AUD,AUD,1.00000
2020-06-17,AUD,CAD,0.93322
2020-06-17,AUD,EUR,0.61380
2020-06-17,AUD,GBP,0.54903
2020-06-17,AUD,USD,0.68942
2020-06-17,CAD,AUD,1.07156
2020-06-17,CAD,CAD,1.00000
2020-06-17,CAD,EUR,0.65772
2020-06-17,CAD,GBP,0.58832
2020-06-17,CAD,USD,0.73875
2020-06-17,EUR,AUD,1.6292
2020-06-17,EUR,CAD,1.5204
2020-06-17,EUR,EUR,1.0
2020-06-17,EUR,GBP,0.89448
2020-06-17,EUR,USD,1.1232
2020-06-17,GBP,AUD,1.82139
2020-06-17,GBP,CAD,1.69976
2020-06-17,GBP,EUR,1.11797
2020-06-17,GBP,GBP,1.00000
2020-06-17,GBP,USD,1.25570
2020-06-17,USD,AUD,1.45050
2020-06-17,USD,CAD,1.35363
2020-06-17,USD,EUR,0.89031
2020-06-17,USD,GBP,0.79637
2020-06-17,USD,USD,1.00000
2020-06-18,AUD,AUD,1.00000
2020-06-18,AUD,CAD,0.93042
2020-06-18,AUD,EUR,0.61140
2020-06-18,AUD,GBP,0.55043
2020-06-18,AUD,USD,0.68611
2020-06-18,CAD,AUD,1.07478
2020-06-18,CAD,CAD,1.00000
2020-06-18,CAD,EUR,0.65712
2020-06-18,CAD,GBP,0.59159
2020-06-18,CAD,USD,0.73742
2020-06-18,EUR,AUD,1.6356
2020-06-18,EUR,CAD,1.5218
2020-06-18,EUR,EUR,1.0
2020-06-18,EUR,GBP,0.90028
2020-06-18,EUR,USD,1.1222
2020-06-18,GBP,AUD,1.81677
2020-06-18,GBP,CAD,1.69036
2020-06-18,GBP,EUR,1.11077
2020-06-18,GBP,GBP,1.00000
2020-06-18,GBP,USD,1.24650
2020-06-18,USD,AUD,1.45749
2020-06-18,USD,CAD,1.35609
2020-06-18,USD,EUR,0.89111
2020-06-18,USD,GBP,0.80225
2020-06-18,USD,USD,1.00000
2020-06-19,AUD,AUD,1.00000
2020-06-19,AUD,CAD,0.93531
2020-06-19,AUD,EUR,0.61497
2020-06-19,AUD,GBP,0.55658
2020-06-19,AUD,USD,0.68938
2020-06-19,CAD,AUD,1.06917
2020-06-19,CAD,CAD,1.00000
2020-06-19,CAD,EUR,0.65751
2020-06-19,CAD,GBP,0.59508
2020-06-19,CAD,USD,0.73706
2020-06-19,EUR,AUD,1.6261
2020-06-19,EUR,CAD,1.5209
2020-06-19,EUR,EUR,1.0
2020-06-19,EUR,GBP,0.90505
2020-06-19,EUR,USD,1.121
2020-06-19,GBP,AUD,1.79670
2020-06-19,GBP,CAD,1.68046
2020-06-19,GBP,EUR,1.10491
2020-06-19,GBP,GBP,1.00000
2020-06-19,GBP,USD,1.23861
2020-06-19,USD,AUD,1.45058
2020-06-19,USD,CAD,1.35674
2020-06-19,USD,EUR,0.89206
2020-06-19,USD,GBP,0.80736
2020-06-19,USD,USD,1.00000
2020-06-20,AUD,AUD,1.00000
2020-06-20,AUD,CAD,0.93531
2020-06-20,AUD,EUR,0.61497
2020-06-20,AUD,GBP,0.55658
2020-06-20,AUD,USD,0.68938
2020-06-20,CAD,AUD,1.06917
2020-06-20,CAD,CAD,1.00000
2020-06-20,CAD,EUR,0.65751
2020-06-20,CAD,GBP,0.59508
2020-06-20,CAD,USD,0.73706
2020-06-20,EUR,AUD,1.6261
2020-06-20,EUR,CAD,1.5209
2020-06-20,EUR,EUR,1.0
2020-06-20,EUR,GBP,0.90505
2020-06-20,EUR,USD,1.121
2020-06-20,GBP,AUD,1.79670
2020-06-20,GBP,CAD,1.68046
2020-06-20,GBP,EUR,1.10491
2020-06-20,GBP,GBP,1.00000
2020-06-20,GBP,USD,1.23861
2020-06-20,USD,AUD,1.45058
2020-06-20,USD,CAD,1.35674
2020-06-20,USD,EUR,0.89206
2020-06-20,USD,GBP,0.80736
2020-06-20,USD,USD,1.00000
2020-06-21,AUD,AUD,1.00000
2020-06-21,AUD,CAD,0.93531
2020-06-21,AUD,EUR,0.61497
2020-06-21,AUD,GBP,0.55658
2020-06-21,AUD,USD,0.68938
2020-06-21,CAD,AUD,1.06917
2020-06-21,CAD,CAD,1.00000
2020-06-21,CAD,EUR,0.65751
2020-06-21,CAD,GBP,0.59508
2020-06-21,CAD,USD,0.73706
2020-06-21,EUR,AUD,1.6261
2020-06-21,EUR,CAD,1.5209
2020-06-21,EUR,EUR,1.0
2020-06-21,EUR,GBP,0.90505
2020-06-21,EUR,USD,1.121
2020-06-21,GBP,AUD,1.79670
2020-06-21,GBP,CAD,1.68046
2020-06-21,GBP,EUR,1.10491
2020-06-21,GBP,GBP,1.00000
2020-06-21,GBP,USD,1.23861
2020-06-21,USD,AUD,1.45058
2020-06-21,USD,CAD,1.35674
2020-06-21,USD,EUR,0.89206
2020-06-21,USD,GBP,0.80736
2020-06-21,USD,USD,1.00000
2020-06-22,AUD,AUD,1.00000
2020-06-22,AUD,CAD,0.93359
2020-06-22,AUD,EUR,0.61380
2020-06-22,AUD,GBP,0.55443
2020-06-22,AUD,USD,0.68825
2020-06-22,CAD,AUD,1.07114
2020-06-22,CAD,CAD,1.00000
2020-06-22,CAD,EUR,0.65746
2020-06-22,CAD,GBP,0.59387
2020-06-22,CAD,USD,0.73721
2020-06-22,EUR,AUD,1.6292
2020-06-22,EUR,CAD,1.521
2020-06-22,EUR,EUR,1.0
2020-06-22,EUR,GBP,0.90328
2020-06-22,EUR,USD,1.1213
2020-06-22,GBP,AUD,1.80365
2020-06-22,GBP,CAD,1.68386
2020-06-22,GBP,EUR,1.10708
2020-06-22,GBP,GBP,1.00000
2020-06-22,GBP,USD,1.24136
2020-06-22,USD,AUD,1.45296
2020-06-22,USD,CAD,1.35646
2020-06-22,USD,EUR,0.89182
2020-06-22,USD,GBP,0.80556
2020-06-22,USD,USD,1.00000
2020-06-23,AUD,AUD,1.00000
2020-06-23,AUD,CAD,0.93836
2020-06-23,AUD,EUR,0.61455
2020-06-23,AUD,GBP,0.55697
2020-06-23,AUD,USD,0.69555
2020-06-23,CAD,AUD,1.06569
2020-06-23,CAD,CAD,1.00000
2020-06-23,CAD,EUR,0.65492
2020-06-23,CAD,GBP,0.59356
2020-06-23,CAD,USD,0.74124
2020-06-23,EUR,AUD,1.6272
2020-06-23,EUR,CAD,1.5269
2020-06-23,EUR,EUR,1.0
2020-06-23,EUR,GBP,0.9063
2020-06-23,EUR,USD,1.1318
2020-06-23,GBP,AUD,1.79543
2020-06-23,GBP,CAD,1.68476
2020-06-23,GBP,EUR,1.10339
2020-06-23,GBP,GBP,1.00000
2020-06-23,GBP,USD,1.24881
2020-06-23,USD,AUD,1.43771
2020-06-23,USD,CAD,1.34909
2020-06-23,USD,EUR,0.88355
2020-06-23,USD,GBP,0.80076
2020-06-23,USD,USD,1.00000
2020-06-24,AUD,AUD,1.00000
2020-06-24,AUD,CAD,0.93813
2020-06-24,AUD,EUR,0.61192
2020-06-24,AUD,GBP,0.55283
2020-06-24,AUD,USD,0.69025
2020-06-24,CAD,AUD,1.06594
2020-06-24,CAD,CAD,1.00000
2020-06-24,CAD,EUR,0.65227
2020-06-24,CAD,GBP,0.58928
2020-06-24,CAD,USD,0.73576
2020-06-24,EUR,AUD,1.6342
2020-06-24,EUR,CAD,1.5331
2020-06-24,EUR,EUR,1.0
2020-06-24,EUR,GBP,0.90343
2020-06-24,EUR,USD,1.128
2020-06-24,GBP,AUD,1.80888
2020-06-24,GBP,CAD,1.69698
2020-06-24,GBP,EUR,1.10689
2020-06-24,GBP,GBP,1.00000
2020-06-24,GBP,USD,1.24857
2020-06-24,USD,AUD,1.44876
2020-06-24,USD,CAD,1.35913
2020-06-24,USD,EUR,0.88652
2020-06-24,USD,GBP,0.80091
2020-06-24,USD,USD,1.00000
2020-06-25,AUD,AUD,1.00000
2020-06-25,AUD,CAD,0.93634
2020-06-25,AUD,EUR,0.61271
2020-06-25,AUD,GBP,0.55225
2020-06-25,AUD,USD,0.68623
2020-06-25,CAD,AUD,1.06799
2020-06-25,CAD,CAD,1.00000
2020-06-25,CAD,EUR,0.65436
2020-06-25,CAD,GBP,0.58980
2020-06-25,CAD,USD,0.73289
2020-06-25,EUR,AUD,1.6321
2020-06-25,EUR,CAD,1.5282
2020-06-25,EUR,EUR,1.0
2020-06-25,EUR,GBP,0.90133
2020-06-25,EUR,USD,1.12
2020-06-25,GBP,AUD,1.81077
2020-06-25,GBP,CAD,1.69549
2020-06-25,GBP,EUR,1.10947
2020-06-25,GBP,GBP,1.00000
2020-06-25,GBP,USD,1.24261
2020-06-25,USD,AUD,1.45723
2020-06-25,USD,CAD,1.36446
2020-06-25,USD,EUR,0.89286
2020-06-25,USD,GBP,0.80476
2020-06-25,USD,USD,1.00000
2020-06-26,AUD,AUD,1.00000
2020-06-26,AUD,CAD,0.93901
2020-06-26,AUD,EUR,0.61301
2020-06-26,AUD,GBP,0.55523
2020-06-26,AUD,USD,0.68737
2020-06-26,CAD,AUD,1.06496
2020-06-26,CAD,CAD,1.00000
2020-06-26,CAD,EUR,0.65283
2020-06-26,CAD,GBP,0.59130
2020-06-26,CAD,USD,0.73201
2020-06-26,EUR,AUD,1.6313
2020-06-26,EUR,CAD,1.5318
2020-06-26,EUR,EUR,1.0
2020-06-26,EUR,GBP,0.90575
2020-06-26,EUR,USD,1.1213
2020-06-26,GBP,AUD,1.80105
2020-06-26,GBP,CAD,1.69120
2020-06-26,GBP,EUR,1.10406
2020-06-26,GBP,GBP,1.00000
2020-06-26,GBP,USD,1.23798
2020-06-26,USD,AUD,1.45483
2020-06-26,USD,CAD,1.36609
2020-06-26,USD,EUR,0.89182
2020-06-26,USD,GBP,0.80777
2020-06-26,USD,USD,1.00000
2020-06-27,AUD,AUD,1.00000
2020-06-27,AUD,CAD,0.93901
2020-06-27,AUD,EUR,0.61301
2020-06-27,AUD,GBP,0.55523
2020-06-27,AUD,USD,0.68737
2020-06-27,CAD,AUD,1.06496
2020-06-27,CAD,CAD,1.00000
2020-06-27,CAD,EUR,0.65283
2020-06-27,CAD,GBP,0.59130
2020-06-27,CAD,USD,0.73201
2020-06-27,EUR,AUD,1.6313
2020-06-27,EUR,CAD,1.5318
2020-06-27,EUR,EUR,1.0
2020-06-27,EUR,GBP,0.90575
2020-06-27,EUR,USD,1.1213
2020-06-27,GBP,AUD,1.80105
2020-06-27,GBP,CAD,1.69120
2020-06-27,GBP,EUR,1.10406
2020-06-27,GBP,GBP,1.00000
2020-06-27,GBP,USD,1.23798
2020-06-27,USD,AUD,1.45483
2020-06-27,USD,CAD,1.36609
2020-06-27,USD,EUR,0.89182
2020-06-27,USD,GBP,0.80777
2020-06-27,USD,USD,1.00000
2020-06-28,AUD,AUD,1.00000
2020-06-28,AUD,CAD,0.93901
2020-06-28,AUD,EUR,0.61301
2020-06-28,AUD,GBP,0.55523
2020-06-28,AUD,USD,0.68737
2020-06-28,CAD,AUD,1.06496
2020-06-28,CAD,CAD,1.00000
2020-06-28,CAD,EUR,0.65283
2020-06-28,CAD,GBP,0.59130
2020-06-28,CAD,USD,0.73201
2020-06-28,EUR,AUD,1.6313
2020-06-28,EUR,CAD,1.5318
2020-06-28,EUR,EUR,1.0
2020-06-28,EUR,GBP,0.90575
2020-06-28,EUR,USD,1.1213
2020-06-28,GBP,AUD,1.80105
2020-06-28,GBP,CAD,1.69120
2020-06-28,GBP,EUR,1.10406
2020-06-28,GBP,GBP,1.00000
2020-06-28,GBP,USD,1.23798
2020-06-28,USD,AUD,1.45483
2020-06-28,USD,CAD,1.36609
2020-06-28,USD,EUR,0.89182
2020-06-28,USD,GBP,0.80777
2020-06-28,USD,USD,1.00000
2020-06-29,AUD,AUD,1.00000
